AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,label,sampling_rate
4093.4424,4086.2962,4096.1964,4091.0718,4087.56,4088.4154,4084.733,4091.4555,4092.4332,4087.8374,4086.2866,4089.9785,4088.0553,4087.5099,concentrated,
4108.8965,4107.2263,4106.0371,4103.7235,4105.308,4099.5452,4104.6169,4099.2837,4100.5461,4107.6053,4103.8613,4107.6311,4105.5984,4103.7478,concentrated,
4117.2212,4124.2112,4113.1093,4111.6552,4114.6035,4111.4632,4109.9602,4105.8429,4117.3793,4111.2594,4112.3076,4122.1837,4115.4811,4116.4289,concentrated,
4114.185,4111.9123,4107.669,4112.6736,4102.5168,4107.6795,4101.0374,4110.0396,4110.0137,4112.6086,4107.6829,4113.519,4116.8167,4107.1828,concentrated,
4094.3663,4091.8463,4091.5389,4092.687,4093.8724,4094.8034,4089.5926,4097.2199,4097.9598,4096.2719,4093.4913,4094.0817,4094.96,4094.1746,concentrated,
4079.8421,4082.6922,4083.6195,4083.6086,4093.8489,4085.447,4085.4192,4087.9327,4086.5586,4095.9924,4085.271,4081.3335,4088.0392,4082.5766,concentrated,
4079.8255,4089.0907,4087.8683,4087.5961,4095.994,4091.1675,4087.7418,4094.8633,4091.9882,4086.9614,4090.7965,4083.09,4091.9945,4091.3778,concentrated,
4096.8009,4098.7935,4099.8619,4092.0788,4099.2958,4095.615,4100.5567,4100.96,4099.1192,4100.5411,4101.035,4098.7187,4096.5026,4102.567,concentrated,
4106.142,4108.6515,4105.3047,4107.4118,4111.0391,4107.1743,4096.1684,4097.1585,4103.0987,4108.1675,4106.6032,4104.3673,4109.7096,4113.6418,concentrated,
4107.5731,4106.7493,4105.714,4100.2333,4100.4005,4104.6123,4100.4402,4095.79,4107.6013,4097.1616,4108.5431,4105.8556,4106.8441,4101.4689,concentrated,
4086.0942,4091.2478,4089.0609,4088.4678,4093.3505,4087.2603,4093.4151,4093.0619,4093.4937,4105.1606,4092.6285,4094.2932,4092.5383,4094.1062,concentrated,
4071.9206,4072.727,4071.6378,4075.9478,4076.5678,4085.5688,4086.1545,4080.2376,4075.2468,4078.2744,4079.2169,4077.0417,4080.4188,4073.6907,concentrated,
4073.265,4073.9826,4077.9718,4080.8501,4081.955,4089.5788,4089.045,4085.405,4089.1464,4082.9981,4080.4708,4078.4382,4079.2089,4075.9664,concentrated,
4097.7299,4091.1635,4098.7727,4096.1666,4094.0657,4096.3358,4094.929,4089.5539,4084.0804,4092.1948,4094.8718,4097.0769,4091.5983,4087.7642,concentrated,
4106.3411,4102.7361,4110.6546,4105.9223,4101.3246,4108.83,4101.4401,4098.7036,4107.353,4108.9708,4107.1714,4109.7863,4103.5284,4109.3919,concentrated,
4118.1018,4114.4577,4119.456,4116.7911,4114.1527,4110.8939,4108.6007,4101.276,4113.1715,4112.8416,4110.7297,4125.7322,4114.7357,4113.1033,concentrated,
4107.076,4114.5609,4107.7757,4108.9435,4101.4672,4110.9452,4107.0824,4109.4698,4106.2927,4106.0053,4108.6164,4105.4174,4099.8034,4109.9417,concentrated,
4091.9206,4092.0302,4092.7194,4088.7557,4090.5181,4083.7611,4094.4041,4094.1184,4096.5935,4096.8839,4095.9659,4094.9735,4092.2219,4084.4276,concentrated,
4080.7441,4083.393,4085.5594,4084.976,4084.0856,4089.7458,4082.873,4088.554,4087.4593,4095.4342,4078.663,4090.6822,4086.7596,4090.1676,concentrated,
4087.4429,4085.5235,4084.755,4093.9766,4093.759,4088.6691,4086.9305,4094.3076,4097.635,4087.5951,4087.9223,4094.1775,4093.1251,4089.1903,concentrated,
4103.8378,4106.7048,4098.5661,4110.4453,4103.7644,4090.1922,4098.8096,4091.0942,4098.1649,4098.5219,4100.9184,4106.2675,4104.194,4099.0428,concentrated,
4104.9744,4101.5504,4107.8101,4106.5502,4104.3501,4105.2343,4105.7974,4100.751,4092.4233,4105.8634,4107.8818,4104.2188,4105.0598,4112.2651,concentrated,
4109.8498,4108.5245,4105.7169,4099.1254,4099.2199,4101.2338,4100.9049,4104.068,4097.3397,4104.0905,4104.5349,4105.7991,4099.9319,4098.7699,concentrated,
4085.9383,4086.9541,4082.8097,4088.7612,4093.6552,4089.1067,4095.1902,4089.6578,4083.737,4090.4359,4091.7856,4080.2375,4090.441,4086.6014,concentrated,
4068.7285,4079.2021,4071.589,4076.9955,4085.0342,4081.5506,4087.506,4087.498,4079.7151,4079.5853,4076.8159,4074.7229,4072.5827,4073.3957,concentrated,
4077.072,4080.3216,4081.5205,4080.3496,4085.6989,4085.5615,4085.233,4085.0921,4092.0404,4083.5136,4078.3143,4084.2498,4087.1457,4072.7896,concentrated,
4099.1402,4100.0187,4101.6161,4095.6825,4098.463,4095.4741,4090.1708,4105.3065,4092.8893,4097.299,4094.8958,4095.9619,4102.8695,4096.3082,concentrated,
4117.4106,4113.381,4116.7594,4113.3989,4103.8938,4112.2002,4102.317,4111.1128,4111.6763,4110.9721,4114.1833,4114.117,4109.7774,4119.8514,concentrated,
4116.0674,4116.3795,4117.5443,4106.5385,4108.3982,4117.3573,4110.2187,4106.6462,4113.0128,4107.3413,4117.7299,4107.9596,4128.7573,4113.0741,concentrated,
4111.105,4101.177,4101.0494,4107.4001,4100.2166,4103.1424,4107.3861,4100.5831,4105.7061,4100.0837,4100.484,4108.9646,4102.0209,4107.6129,concentrated,
4088.9081,4084.9995,4081.7503,4093.7449,4087.3457,4092.5487,4090.5839,4088.0681,4084.1221,4086.912,4092.1153,4088.7611,4084.9531,4096.3041,concentrated,
4080.0817,4088.1943,4085.7685,4088.3398,4088.2717,4087.1421,4091.6566,4084.318,4093.1027,4083.3576,4086.985,4084.3809,4078.679,4080.5457,concentrated,
4096.95,4086.9884,4092.2489,4084.0436,4095.7433,4087.2394,4090.405,4095.8635,4091.7418,4091.4871,4090.6425,4092.3544,4087.6233,4083.7801,concentrated,
4101.8804,4112.2153,4099.6505,4097.9433,4093.3014,4094.1795,4096.9045,4100.4277,4099.8196,4094.6498,4101.5402,4105.5999,4106.2937,4112.7513,concentrated,
4105.6032,4108.7282,4113.3257,4106.0592,4110.5317,4097.7405,4107.4124,4099.7344,4109.2153,4105.3946,4102.422,4107.3048,4114.1811,4116.0526,concentrated,
4106.2176,4106.2486,4103.2222,4099.7286,4099.7056,4094.4521,4105.152,4095.43,4101.3234,4101.8041,4102.5558,4102.6261,4098.9879,4102.3291,concentrated,
4081.4449,4084.2264,4088.888,4080.0579,4082.4027,4088.9008,4090.1902,4090.0869,4084.3886,4091.8602,4090.7579,4084.324,4081.1052,4088.7515,concentrated,
4075.19,4070.9566,4076.9467,4075.0711,4080.4373,4081.3095,4077.0635,4076.9602,4080.7478,4077.7346,4077.7122,4070.3513,4077.1105,4079.4608,concentrated,
4080.752,4079.3516,4080.5381,4081.343,4086.97,4086.956,4086.4838,4087.4824,4079.6204,4088.0952,4080.2611,4080.5344,4084.3126,4084.4245,concentrated,
4101.0696,4093.0723,4101.7631,4101.5492,4102.8821,4100.4737,4100.788,4096.1597,4102.6795,4097.4599,4100.0072,4102.8968,4097.5935,4104.9622,concentrated,
4109.2188,4113.2433,4116.4244,4114.6546,4108.8155,4107.9022,4103.8623,4108.3581,4106.5639,4105.1152,4101.0645,4110.373,4119.1585,4120.2922,concentrated,
4110.4351,4112.4148,4110.851,4118.7014,4119.1819,4107.3568,4104.7777,4102.945,4111.9427,4112.9004,4113.0646,4122.1075,4110.0788,4120.7971,concentrated,
4101.8795,4099.6426,4100.2635,4100.7722,4099.0159,4100.7332,4095.8562,4103.1292,4095.6518,4101.0795,4097.8225,4098.8106,4100.8565,4101.7682,concentrated,
4086.4457,4089.5134,4088.7624,4086.9275,4091.0695,4089.2071,4086.3425,4084.5574,4093.1972,4092.352,4086.4816,4089.627,4094.2395,4087.085,concentrated,
4087.1981,4083.8016,4078.232,4088.2441,4088.984,4088.9038,4091.9164,4092.824,4089.1841,4084.8595,4089.8877,4075.4374,4089.0999,4074.9181,concentrated,
4091.3497,4095.1345,4094.6006,4099.4018,4097.1685,4101.6289,4093.2961,4091.5233,4093.0635,4092.4355,4097.9876,4092.5328,4085.9816,4098.5421,concentrated,
4106.138,4105.4265,4107.5364,4103.6319,4105.2102,4100.4881,4097.6763,4103.086,4099.2211,4101.8346,4105.7403,4110.0286,4108.0956,4108.8227,concentrated,
4109.8364,4111.5882,4113.2409,4102.2856,4108.0252,4103.5963,4101.6726,4105.9117,4102.4545,4103.3803,4112.8244,4109.9204,4103.8823,4114.32,concentrated,
4099.104,4099.3408,4105.6251,4101.6096,4101.5448,4101.9438,4096.1547,4098.6345,4095.9175,4093.9834,4097.8586,4096.548,4098.9075,4102.8061,concentrated,
4080.9174,4082.6196,4077.5591,4087.7222,4086.748,4094.3528,4084.8302,4088.8365,4090.1208,4091.4424,4090.1781,4080.8553,4083.7872,4074.5041,concentrated,
4074.0705,4075.0338,4068.6773,4078.4031,4079.9952,4087.4922,4081.7353,4088.0465,4086.0616,4084.2448,4065.3505,4073.3637,4077.3259,4085.0993,concentrated,
4086.5992,4089.1733,4083.5891,4086.0864,4084.2757,4095.4015,4089.7579,4096.7459,4088.6104,4083.7487,4085.2128,4082.2069,4084.7012,4089.0532,concentrated,
4101.2727,4104.1552,4107.3659,4102.1918,4097.0578,4096.5123,4097.5736,4094.9037,4097.9893,4098.6815,4104.3127,4103.076,4098.5977,4104.086,concentrated,
4112.8854,4114.0199,4116.2648,4111.3301,4113.3989,4115.2744,4103.1569,4112.3941,4107.4624,4102.9542,4112.5643,4116.519,4119.8711,4122.9819,concentrated,
4117.452,4115.2462,4115.5864,4113.8586,4110.4914,4110.2339,4106.1815,4101.0022,4108.4131,4114.4471,4120.081,4115.5854,4114.4022,4111.1852,concentrated,
4098.579,4101.6329,4101.1703,4093.3427,4096.2388,4092.0281,4102.0395,4100.5536,4091.568,4094.7773,4098.5668,4095.6902,4092.6632,4093.216,concentrated,
4088.0651,4083.7032,4082.7245,4085.6224,4095.065,4085.9061,4091.9765,4093.8053,4092.1276,4088.0113,4083.1207,4084.7602,4091.5746,4084.7714,concentrated,
4083.1458,4086.9807,4079.6682,4083.6475,4091.9116,4088.316,4092.487,4087.8086,4093.9543,4088.9992,4089.7854,4086.5327,4089.7295,4082.0826,concentrated,
4087.4443,4094.6915,4090.2752,4096.1503,4096.2146,4100.1648,4097.2931,4097.6704,4099.5707,4096.3964,4097.0881,4093.7158,4094.1756,4096.8621,concentrated,
4107.854,4113.1577,4114.6606,4103.8294,4102.5249,4101.2337,4094.1697,4098.0459,4102.7444,4105.2622,4108.8497,4106.2203,4107.4258,4108.9193,concentrated,
4104.8353,4106.6145,4109.9149,4105.0591,4108.0961,4101.9854,4105.6463,4095.5736,4100.6109,4106.1292,4110.567,4106.2147,4104.9992,4105.9355,concentrated,
4087.482,4093.555,4098.0338,4089.6985,4095.6628,4097.1161,4090.7827,4100.1114,4090.1682,4099.3118,4092.3191,4092.5308,4093.1142,4093.7293,concentrated,
4073.8246,4081.9279,4069.8399,4087.956,4088.6796,4080.5741,4077.3637,4081.353,4090.8053,4080.3643,4080.0095,4078.8655,4071.1753,4070.2989,concentrated,
4073.5875,4071.7521,4077.5966,4076.4971,4080.2865,4082.8335,4084.2744,4083.2256,4082.1919,4081.4577,4075.9186,4082.551,4070.5931,4072.6753,concentrated,
4096.9691,4085.4116,4084.9735,4096.9441,4098.549,4086.2621,4092.4018,4092.83,4094.8767,4087.0469,4090.1086,4085.0121,4093.5862,4084.3378,concentrated,
4103.8962,4111.2551,4108.3541,4101.3369,4111.5569,4103.217,4103.9869,4099.6122,4099.923,4104.6861,4105.9992,4111.0501,4102.603,4105.4026,concentrated,
4112.1021,4115.3266,4119.0037,4120.4963,4106.3185,4110.008,4113.8038,4111.6325,4105.0534,4111.0155,4110.7739,4115.3123,4116.2579,4120.864,concentrated,
4112.318,4112.4292,4108.5174,4102.3693,4109.6738,4104.4892,4098.5516,4102.7644,4101.5091,4108.0551,4104.3249,4104.3302,4113.4587,4114.4286,concentrated,
4097.963,4093.891,4087.0007,4093.6377,4099.9468,4101.773,4101.2984,4093.5331,4090.8466,4091.0105,4097.57,4093.5249,4098.1805,4094.857,concentrated,
4081.2294,4083.5044,4080.4191,4087.2721,4092.3105,4088.6017,4089.7671,4086.8762,4086.6202,4086.0443,4083.4134,4079.8415,4087.6695,4086.2322,concentrated,
4089.5531,4083.6569,4085.8201,4089.152,4089.6792,4094.4286,4086.4401,4096.1919,4082.1574,4090.8114,4090.7787,4085.3764,4084.1341,4080.7609,concentrated,
4101.291,4095.4092,4101.3408,4102.6506,4101.0976,4097.752,4101.3259,4096.5756,4096.8087,4095.4084,4098.4059,4101.5468,4096.6794,4102.3093,concentrated,
4114.5438,4112.2616,4103.7951,4107.0232,4105.9177,4104.0828,4111.9432,4097.8751,4104.7666,4106.8338,4108.0753,4108.5842,4109.2831,4115.5816,concentrated,
4098.906,4104.292,4108.3923,4105.2724,4103.7184,4097.657,4101.3278,4097.3207,4102.4767,4096.8232,4100.8716,4105.9949,4102.7117,4108.2922,concentrated,
4087.8089,4088.669,4086.8433,4088.9376,4100.7599,4093.27,4087.0487,4099.8493,4094.3596,4097.5107,4093.6549,4088.6332,4085.9645,4090.9536,concentrated,
4080.1846,4080.8492,4078.2525,4079.2035,4084.8816,4083.894,4076.9023,4088.4492,4082.0326,4091.684,4083.9355,4070.2797,4069.5631,4074.3538,concentrated,
4078.3498,4082.4849,4071.983,4078.811,4076.4846,4083.1904,4085.5042,4082.6553,4085.4897,4087.4715,4071.3374,4074.9432,4083.9365,4065.1317,concentrated,
4093.6042,4086.9916,4091.3297,4094.9212,4087.3057,4100.5709,4095.1112,4093.7605,4093.9281,4092.1972,4096.0799,4094.4316,4092.1045,4097.9937,concentrated,
4113.6363,4109.0296,4106.8535,4108.5303,4101.1582,4097.0302,4100.2599,4104.0088,4100.7426,4104.5645,4107.1407,4113.1931,4102.5442,4110.1373,concentrated,
4125.3966,4117.0539,4115.9589,4121.9338,4114.4013,4107.2288,4113.4895,4105.524,4113.8487,4115.9888,4118.7725,4118.6641,4110.0457,4121.5841,concentrated,
4106.241,4109.6237,4112.5786,4111.5475,4108.1343,4109.156,4101.4274,4104.1601,4100.0714,4103.7577,4110.7193,4110.6654,4106.3202,4112.3216,concentrated,
4091.2604,4093.5495,4085.3657,4099.2002,4090.1049,4094.7129,4093.3479,4094.1165,4099.3654,4096.0079,4097.2512,4094.4801,4090.7992,4094.2624,concentrated,
4084.1062,4082.6407,4086.9436,4085.7521,4084.2288,4088.7274,4086.6931,4093.2983,4085.2711,4087.3862,4087.2421,4090.0153,4081.9526,4084.4823,concentrated,
4087.9073,4088.9806,4087.3548,4093.5761,4082.4507,4085.8698,4086.3093,4084.9704,4091.2205,4098.8451,4092.2458,4084.6859,4090.3843,4089.8934,concentrated,
4101.45,4102.0015,4099.0642,4106.3241,4102.7259,4098.3736,4093.1923,4091.5087,4098.9939,4102.6779,4102.79,4092.2045,4097.2651,4111.726,concentrated,
4115.0947,4113.6147,4111.9096,4107.3763,4104.1594,4101.5258,4107.7038,4101.5489,4107.4667,4102.7223,4111.7814,4110.2457,4112.8795,4109.219,concentrated,
4102.1849,4105.0738,4104.4101,4105.8811,4103.3996,4102.4,4101.7134,4098.1001,4098.1851,4094.2416,4100.9563,4106.2151,4109.715,4103.9002,concentrated,
4084.4966,4086.2659,4086.0215,4093.5923,4095.4832,4091.6408,4084.8563,4090.4818,4086.4487,4088.9003,4085.9961,4090.246,4085.989,4088.0478,concentrated,
4066.7187,4072.3544,4076.8231,4079.0231,4077.8641,4082.9033,4089.2984,4085.7248,4081.5373,4081.8377,4075.368,4069.9307,4081.6805,4070.1727,concentrated,
4076.7673,4082.163,4076.9793,4089.0964,4080.2572,4076.1127,4088.0239,4082.6397,4089.155,4083.2002,4072.7264,4082.6572,4079.3041,4077.6579,concentrated,
4099.0829,4112.0171,4095.9979,4096.0436,4090.9056,4099.9949,4096.9491,4095.3211,4098.7094,4098.6748,4098.0499,4099.6277,4098.8461,4095.2852,concentrated,
4117.7233,4107.5109,4114.1481,4112.0467,4100.9734,4110.1773,4112.215,4107.5532,4105.3397,4111.2483,4112.6494,4118.5293,4109.3052,4115.8032,concentrated,
4117.275,4108.5417,4109.7261,4113.379,4105.5482,4108.2148,4110.4555,4106.7658,4111.3542,4103.9204,4112.5705,4120.045,4115.4574,4122.6454,concentrated,
4105.2452,4111.4253,4102.1328,4110.9363,4106.1402,4110.1834,4099.2729,4096.7445,4109.9491,4107.1943,4106.65,4105.8995,4108.6938,4106.8992,concentrated,
4093.154,4092.0538,4087.9,4081.5931,4091.7187,4090.1755,4094.0714,4090.4192,4090.0979,4091.1505,4090.1895,4088.753,4082.0579,4093.944,concentrated,
4078.6612,4081.14,4080.327,4080.52,4088.8597,4094.2101,4081.3895,4094.8362,4092.8344,4092.2999,4086.0578,4080.9457,4080.3804,4087.1405,concentrated,
4081.6902,4097.3516,4085.9274,4095.3433,4096.4226,4090.9975,4091.551,4100.9039,4098.29,4092.7646,4091.9677,4092.3353,4091.8085,4091.9338,concentrated,
4104.2428,4098.0198,4097.1099,4102.8241,4099.7194,4109.8955,4099.4607,4098.7053,4102.8462,4105.7218,4102.1276,4108.1387,4105.3337,4101.1141,concentrated,
4110.3259,4108.065,4114.5682,4104.7007,4103.9803,4107.5403,4100.033,4109.2616,4107.6273,4099.6249,4105.9517,4109.3124,4106.6278,4101.9761,concentrated,
4099.1043,4098.0419,4102.5919,4102.2031,4101.0256,4100.6182,4099.0917,4095.7755,4097.8243,4103.5061,4101.3498,4103.0306,4096.5701,4103.7861,concentrated,
4078.5827,4079.9786,4091.2503,4085.7622,4094.4717,4090.0428,4081.7771,4084.1204,4081.1484,4085.1847,4086.5319,4086.0146,4081.7004,4078.5705,concentrated,
4073.4123,4072.3784,4074.4572,4078.6566,4081.2536,4088.6142,4085.2789,4086.2242,4082.0754,4081.4589,4078.6713,4072.5058,4073.6436,4072.0524,concentrated,
4072.1926,4075.6849,4078.2545,4084.8886,4089.5239,4085.9393,4087.8571,4085.7961,4092.4422,4084.2564,4083.2657,4077.694,4081.2622,4081.5741,concentrated,
4100.4339,4095.9453,4096.7258,4098.5753,4090.1864,4102.9317,4095.8631,4103.7286,4094.3233,4097.1789,4095.4357,4100.8855,4100.8965,4104.7269,concentrated,
4121.4657,4119.6073,4117.5667,4115.0361,4104.9985,4106.453,4106.0755,4103.3557,4103.5603,4105.5658,4109.7088,4110.5872,4115.0068,4123.8893,concentrated,
4124.7326,4111.777,4117.4724,4111.5796,4108.3066,4103.3447,4105.4798,4099.7161,4110.9416,4111.4259,4099.0904,4114.877,4111.4331,4113.1745,concentrated,
4102.3131,4107.8616,4099.5742,4100.7721,4100.8827,4098.7662,4103.4926,4093.8386,4097.5442,4097.2379,4093.2025,4106.0108,4103.0662,4103.6867,concentrated,
4084.4242,4083.604,4088.0466,4088.4808,4094.6127,4091.8311,4090.735,4089.212,4092.2237,4087.5806,4083.9124,4086.4698,4093.6583,4087.7004,concentrated,
4080.1379,4080.1262,4086.4724,4083.2,4091.255,4085.6971,4087.5132,4087.6195,4090.9743,4085.4273,4086.7258,4090.2109,4078.9388,4090.8463,concentrated,
4095.4946,4096.8859,4085.8931,4094.6942,4091.7463,4090.7354,4089.1378,4101.1427,4093.2784,4090.7111,4088.9469,4089.8082,4094.53,4089.2284,concentrated,
4107.5339,4106.9429,4103.291,4099.3448,4103.6485,4100.2839,4101.9411,4094.698,4101.6096,4109.8368,4101.3982,4106.8459,4101.6161,4110.4758,concentrated,
4112.8241,4100.929,4104.8844,4110.3607,4096.1466,4108.1383,4104.8408,4106.847,4108.0818,4114.8627,4105.888,4110.2066,4107.1993,4100.2662,concentrated,
4091.5919,4100.1146,4088.0367,4096.6862,4096.8034,4100.6807,4101.3575,4098.4429,4088.998,4096.2106,4093.7553,4097.0877,4094.1758,4091.7196,concentrated,
4080.1774,4076.9636,4088.4054,4080.2777,4093.9034,4088.587,4089.127,4089.9904,4091.4354,4084.056,4079.4979,4078.0839,4080.4614,4074.3565,concentrated,
4080.5917,4077.2907,4073.0932,4084.1408,4086.182,4079.9418,4081.3229,4087.8504,4083.4264,4085.5624,4082.3423,4077.124,4078.3921,4073.4996,concentrated,
4085.7245,4084.1745,4085.5168,4088.3353,4086.4621,4090.2457,4092.2899,4090.9916,4088.9637,4090.1144,4090.3955,4083.7231,4084.0387,4077.8833,concentrated,
4109.3722,4095.4982,4106.9118,4110.722,4102.8146,4107.3574,4098.6789,4102.4591,4101.7051,4103.0957,4103.9798,4110.9794,4095.9247,4107.5481,concentrated,
4123.1863,4113.0333,4124.8406,4111.1331,4106.493,4105.133,4108.5477,4106.3359,4114.4037,4108.9137,4112.6445,4124.8744,4119.9793,4121.091,concentrated,
4118.8427,4112.3452,4120.1795,4109.7354,4111.0225,4108.0597,4106.7296,4107.053,4111.0376,4107.1596,4103.4969,4111.5388,4119.3998,4108.2193,concentrated,
4099.9287,4097.6968,4094.823,4105.5091,4101.2536,4101.7071,4099.2687,4095.5452,4095.1985,4095.4705,4092.2781,4102.0933,4093.7325,4100.0112,concentrated,
4078.9123,4086.1015,4077.0151,4085.6538,4087.5283,4085.2048,4092.5452,4087.8387,4093.2571,4091.0385,4084.1095,4081.6491,4089.9894,4090.9812,concentrated,
4085.6318,4087.7366,4087.2757,4084.8753,4091.3677,4089.6081,4097.5474,4092.4172,4089.5222,4086.2077,4088.2593,4081.0319,4087.4538,4081.0263,concentrated,
4089.5917,4101.1242,4094.1398,4095.8193,4104.132,4098.6577,4092.7852,4097.3315,4095.723,4103.7979,4092.0834,4100.7992,4090.3365,4089.1491,concentrated,
4111.6926,4111.3305,4105.5062,4105.1892,4108.7222,4104.5958,4101.3728,4102.0928,4098.0056,4110.2796,4111.1109,4108.5281,4105.8336,4113.1337,concentrated,
4108.6802,4105.989,4108.9792,4102.1089,4105.9386,4109.8239,4103.387,4097.3136,4103.1015,4106.6378,4104.7187,4106.4197,4105.0783,4112.169,concentrated,
4105.4206,4096.7314,4091.1915,4089.0044,4103.5289,4091.1755,4096.1357,4096.326,4101.1708,4103.139,4098.0507,4090.8584,4086.604,4094.3828,concentrated,
4074.0934,4079.1945,4075.39,4084.4639,4082.2815,4087.6478,4085.2408,4085.4495,4084.2992,4075.589,4084.8011,4081.8668,4075.638,4081.0799,concentrated,
4072.1369,4074.0588,4079.5209,4077.6429,4084.1726,4086.0634,4085.2937,4082.8094,4083.6365,4078.6014,4082.7117,4076.5029,4079.9642,4078.8364,concentrated,
4092.6814,4093.0143,4091.1665,4089.6588,4092.1579,4096.0528,4096.6184,4092.3217,4094.6127,4094.1777,4090.0839,4091.8757,4084.2644,4089.9738,concentrated,
4106.9946,4109.1469,4108.3045,4102.8194,4101.6791,4104.5791,4100.1987,4104.0769,4100.7925,4102.1491,4100.7361,4107.3539,4108.7245,4110.2788,concentrated,
4120.3692,4115.5304,4116.8152,4114.4323,4107.9843,4109.8165,4112.4705,4105.9122,4109.3386,4111.3033,4115.6107,4113.7898,4117.3012,4125.2921,concentrated,
4109.0061,4105.681,4108.8114,4108.1827,4115.2635,4110.5593,4101.7635,4101.2971,4108.4749,4115.4485,4107.3282,4113.0183,4104.72,4112.4324,concentrated,
4101.4841,4093.9157,4090.083,4093.3804,4100.8208,4100.7986,4094.5607,4099.0067,4095.0263,4096.2629,4096.9237,4099.4087,4088.8595,4094.4248,concentrated,
4081.11,4077.575,4075.7174,4082.1765,4082.0815,4084.7969,4087.5304,4084.4422,4086.3229,4081.4472,4079.7771,4079.1191,4081.6535,4082.8888,concentrated,
4097.1708,4089.4937,4090.4509,4089.4837,4089.9764,4089.5427,4087.5869,4091.0745,4086.5489,4085.0382,4088.3816,4088.0585,4088.9924,4077.4458,concentrated,
4110.7173,4098.7661,4096.0251,4099.1447,4093.647,4098.1341,4099.1615,4097.9234,4095.2947,4095.9377,4101.7335,4097.9152,4094.6218,4106.7164,concentrated,
4114.1822,4112.3858,4109.3142,4108.0971,4105.1116,4104.8509,4106.4193,4108.2924,4104.7586,4105.3854,4111.9075,4114.3384,4109.7122,4115.502,concentrated,
